phase,stage_id,parent_id,stage,arm,id,family,tau,x,slot,target,z_before,increment,z_after,r,u,pure,cross,residual,abs_residual,status,program_sha256
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=3/4:s=0,BOTH,1/512,3/4,0,0.996529018624839869215915532879818594104308390022675736961451247165532879611,0.998263003115637125294813834307315282383004806582871469911299976901811331967,-0.0000000023864433936487979928697294234141728239501371512271585182065655259140221312,0.998263000729193731646015841437585858968831982632734318684141458695245803771,-0.00000000476461066770763264898975983672055816708867594564744962176066175937360402885,-0.00173699688436287470518616569268471761699519341712853008870002309818866803327,-0.00000000000827611389485126565970719373559486085090440850965798768069422133301578611315,0.00000000000829048947895265489374790911818445344298807672395858769006693476192366272857,0.0000000000000143755841013892340407153825895925920836682143006000093727070081945584064561,0.0000000000000143755841013892340407153825895925920836682143006000093727070081945584064561,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=3/4:s=1,BOTH,1/512,3/4,1,0.968748759152937908561862244897959183673469387755102040816326530612244897161,0.984250351634947891790146194892564721138273121583246415276298507407891416428,0.00000000226482680884552965166176837208966604912450859058039086026330454730959958476,0.984250353899774700635675846554333093227939170707755005856689367671195965722,0.00000000445941933643638059828056551385059561701205197363458411926862052428594126625,-0.0157496483650521082098538051074352788617268784167535847237014925921085835724,0.0000000000702342863841191791083965391286063886666258660050259015473154722118017251241,-0.0000000000713404516941203593729832727582877327474076279195677963396794366314590071624,-0.00000000000110616531000118026458673362968134408078176191454189479236396085972147275871,0.00000000000110616531000118026458673362968134408078176191454189479236396085972147275871,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=7/8:s=0,BOTH,1/512,7/8,0,0.997450058774402682803445452254976064499874023683547493071302595112118920285,0.998724218520565164416261952594004347538006668764907867281011419771628379258,-0.00000000294630951958419734944538065997878956057833716181379375998530281935209062348,0.998724215574255644832064603148623687559217108186570705467217659786325556192,-0.0000000058851109149668879283239539018785080577615317763888003857131685116343213673,-0.00127578147943483558373804740599565246199333123509213271898858022837162074176,-0.00000000000750811552076698537434363344679570214811430346990083684996829147182774586739,0.00000000000751769423553613395864933607665657387979525850587928271737608255376437518105,0.00000000000000957871476914858430570262986087173168095503597844586740778601378848043602385,0.00000000000000957871476914858430570262986087173168095503597844586740778601378848043602385,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=7/8:s=1,BOTH,1/512,7/8,1,0.874998920817434051890432098765432098765432098765432098765432098765432100863,0.93541376911862796032297868957378047344214520462021549700053355887138553891,0.00000000072429988417620998644518497424133718559794863543848847239243875625262863192,0.935413769842927844499188676018965447683482390218164132439022031263824293172,0.00000000136071623592735959915325990004365227214393993668520925502134081470819690518,-0.0645862308813720396770213104262195265578547953797845029994664411286144610896,0.0000000000878835329496706959547812499538501567780566296138714578168955919836473665925,-0.0000000000935595990935114499341241738215736620670525809732851000248813342624635256381,-0.00000000000567606614384075397934292386772350528899595135941364220798574858263333848128,0.00000000000567606614384075397934292386772350528899595135941364220798574858263333848128,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=15/16:s=0,BOTH,1/512,15/16,0,0.997778787372024197370933335893782948285718972251527368205856948480153112329,0.998888779579884209362944043598681981751820235521486030624971069731292298047,-0.00000000330294938810543889165399561944551018526193708483048999619804235396857719135,0.998888776276934821257505151944686362306310050259548945794481073533249945673,-0.00000000659856630366919544748592419363572782756874724097328806082834550073556197021,-0.00111122042011579063705595640131801824817976447851396937502893026870770195282,-0.00000000000733246163220767543597385592424890507744637007623297551663421240325041619044,0.00000000000734060961334343884656079532168304175737191194119998153607017755457837641345,0.00000000000000814798113576341058693939743413667992554186496700601943597089138496414414587,0.00000000000000814798113576341058693939743413667992554186496700601943597089138496414414587,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=15/16:s=1,BOTH,1/512,15/16,1,0.499998990405753580406844441883994829492058805526250409571920829297624660639,0.718749491902965660770031217481789802289281997918834547346514047866805406074,-0.00830092085250885977318987694207885422890457275015494802052693106395434749584,0.710448571050456800996841340539710948060377425168679599325987116802851060842,-0.0166018417050177195463797538841577084578091455003098960410538621279086949917,-0.281250508097034339229968782518210197710718002081165452653485952133194593926,0.0000689052869996164153082906183964035675982891111949985469294504718784426093571,0.00466927641488276851126776806476763984182446516324397545529398071705508760345,0.00473818170188238492657605868316404340942275427443897400222343118893354124942,0.00473818170188238492657605868316404340942275427443897400222343118893354124942,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=63/64:s=0,BOTH,1/512,63/64,0,0.997985340465601978814665839856740055390269540514690821841252991932143107043,0.998992165979149436652626998831884955324100060937131322575175982891203461465,-0.0000000036146945900129331182734392129073537022110992314404139732870564899203060934,0.998992162364454846639693880558445742416746358726032091134762009604146969372,-0.00000000722211047830434417644145120178518007783901138640553505932827887970660596818,-0.00100783402085056334737300116811504467589993906286867742482401710879653853544,-0.00000000000727868865550508103666057871969833385477311198994516741193038489283264964337,0.00000000000728602436559902593358626834397962808639999072195936367281134880389809085844,0.000000000000007335710093944896925689624281294231626878732014196260880962372640106365611,0.000000000000007335710093944896925689624281294231626878732014196260880962372640106365611,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s0_W2,P04,W2,REVISED,BOTH:t=1/512:x=63/64:s=1,BOTH,1/512,63/64,1,-7.00000096152884208967382431806283730910657087586364521841469718442395463001,-11.000000484375968751937503875007750015500031000062000124000248000496000919,-64.0000058089001946261890069730852664906884145871038787808353468795186129594,-75.0000062932761633781265108480930165061884455871658789048355948800146141681,-128.000011617800389252378013946170532981376829174207757561670693759037225919,-12.000000484375968751937503875007750015500031000062000124000248000496000919,4096.00074353925865547366402073143867616550411369118636210073613015528804202,1536.00020141373429865985497411226041738091707173513801128677198749001376355,5632.00094495299295413351899484369909354642118542632437338750811764530184267,5632.00094495299295413351899484369909354642118542632437338750811764530184267,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/64:s=0,ZERO,1/64,1/64,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/64:s=1,ZERO,1/64,1/64,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/16:s=0,ZERO,1/64,1/16,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/16:s=1,ZERO,1/64,1/16,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/8:s=0,ZERO,1/64,1/8,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/8:s=1,ZERO,1/64,1/8,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/4:s=0,ZERO,1/64,1/4,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/4:s=1,ZERO,1/64,1/4,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/2:s=0,ZERO,1/64,1/2,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=1/2:s=1,ZERO,1/64,1/2,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=3/4:s=0,ZERO,1/64,3/4,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=3/4:s=1,ZERO,1/64,3/4,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=7/8:s=0,ZERO,1/64,7/8,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=7/8:s=1,ZERO,1/64,7/8,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=15/16:s=0,ZERO,1/64,15/16,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=15/16:s=1,ZERO,1/64,15/16,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=63/64:s=0,ZERO,1/64,63/64,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,ZERO:t=1/64:x=63/64:s=1,ZERO,1/64,63/64,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,UNIFORM:t=1/64:x=1/64:s=0,UNIFORM,1/64,1/64,0,1.01586071763859504050369047483657097491709776318960921945512530078314594255,1.00789963392170368401873593192976360282743232330054383431153749792812073883,-0.00000047344077790083498444721977883167603533864997469269853594559588454325618054,1.00789916048092578318375148470998477115139698465056914161300155233223620139,-0.00000095442090925906031102812898227018197955787989285172671089642440047410654536,0.00789963392170368401873593192976360282743232330054383431153749792812073883215,0.00000000753957760356052148144920705979427257698952612450449129389234470068664447917,-0.000000007480017658046431853178980303441911316766205701341440539202799381815727601,0.0000000000595599455140896282702267563523612602233204231630507546895453298281653038337,0.0000000000595599455140896282702267563523612602233204231630507546895453298281653038337,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
B,P04_s1_W2,P04,W2,INITIAL,UNIFORM:t=1/64:x=1/64:s=1,UNIFORM,1/64,1/64,1,0.984139282361404959496309525163429025082902236810390780544874699216854057447,0.992037463089514837520156450231951427378545183010047576331567819615343694805,0.000000480892925571408397259389345056435332427249113563655980605955167801174445809,0.992037943982440408928553709621296483813877610259161139987548425570511496346,0.000000954188324445859590186524787304986634607696753997440665567953271118767941788,-0.00796253691048516247984354976804857262145481698995242366843218038465630519486,0.00000000759775795496306896039028457489220483786442414223114785089651083269193338082,-0.00000000765825533970706681634254921886067111825869347311422850431153391601373518252,-0.0000000000604973847439978559522646439684662803942693308830806534150230826688668419511,0.0000000000604973847439978559522646439684662803942693308830806534150230826688668419511,APPLIED,b6dca65eee2726e2480b8255d1582aa5c3b0607d43c29a3cb7403174dabaa41d
